Start Time (UTC)            Stop Time (UTC)               Duration (s)         
16 Oct 2022 01:20:02.635    16 Oct 2022 01:22:42.151      159.51614028    
16 Oct 2022 02:58:50.981    16 Oct 2022 03:01:09.034      138.05337511    
17 Oct 2022 00:35:37.865    17 Oct 2022 00:37:59.945      142.07973566    
17 Oct 2022 02:14:05.453    17 Oct 2022 02:16:47.576      162.12298782    
17 Oct 2022 23:51:16.981    17 Oct 2022 23:53:10.816      113.83511071    
18 Oct 2022 01:29:22.323    18 Oct 2022 01:32:20.493      178.16973366    
18 Oct 2022 23:07:07.174    18 Oct 2022 23:08:07.634      60.459801438    
19 Oct 2022 00:44:40.672    19 Oct 2022 00:47:48.754      188.08247756    
20 Oct 2022 00:00:00.112    20 Oct 2022 00:03:12.809      192.69760195    
20 Oct 2022 23:15:20.507    20 Oct 2022 23:18:32.862      192.35511990    
21 Oct 2022 22:30:41.888    21 Oct 2022 22:33:48.950      187.06176920    
22 Oct 2022 00:10:35.985    22 Oct 2022 00:11:08.660      32.674594887    
22 Oct 2022 21:46:04.453    22 Oct 2022 21:49:00.937      176.48397189    
22 Oct 2022 23:25:18.949    22 Oct 2022 23:27:00.172      101.22333354    
23 Oct 2022 21:01:28.658    23 Oct 2022 21:04:08.422      159.76427752    
23 Oct 2022 22:40:19.360    23 Oct 2022 22:42:31.186      131.82558973    
24 Oct 2022 20:16:55.522    24 Oct 2022 20:19:10.430      134.90734227    
24 Oct 2022 21:55:24.338    24 Oct 2022 21:57:54.636      150.29774455    
25 Oct 2022 19:32:27.929    25 Oct 2022 19:34:04.103      96.174296667    
25 Oct 2022 21:10:31.561    25 Oct 2022 21:13:12.888      161.32741654    
26 Oct 2022 20:25:40.067    26 Oct 2022 20:28:26.938      166.87057195    
27 Oct 2022 19:40:49.362    27 Oct 2022 19:43:37.299      167.93732147    
28 Oct 2022 18:55:59.187    28 Oct 2022 18:58:44.237      165.05026398    
29 Oct 2022 18:11:09.457    29 Oct 2022 18:13:47.829      158.37293995    
30 Oct 2022 17:26:20.271    30 Oct 2022 17:28:47.957      147.68622274    
31 Oct 2022 16:41:32.012    31 Oct 2022 16:43:44.206      132.19401618    
31 Oct 2022 18:20:38.943    31 Oct 2022 18:21:47.173      68.229494698    
01 Nov 2022 15:56:45.672    01 Nov 2022 15:58:35.551      109.87932725    
01 Nov 2022 17:35:22.955    01 Nov 2022 17:37:07.951      104.99556527    
02 Nov 2022 15:12:04.332    02 Nov 2022 15:13:18.869      74.537190632    
02 Nov 2022 16:50:12.538    02 Nov 2022 16:52:20.083      127.54504503    
03 Nov 2022 16:05:04.110    03 Nov 2022 16:07:27.109      142.99841467    
04 Nov 2022 15:19:56.555    04 Nov 2022 15:22:30.112      153.55752243    
05 Nov 2022 14:34:49.426    05 Nov 2022 14:37:29.510      160.08337846    
06 Nov 2022 13:49:42.597    06 Nov 2022 13:52:25.410      162.81325640    
07 Nov 2022 13:04:36.154    07 Nov 2022 13:07:17.721      161.56621183    
08 Nov 2022 12:19:30.397    08 Nov 2022 12:22:06.155      155.75755890    
08 Nov 2022 13:58:43.518    08 Nov 2022 14:00:02.109      78.590410575    
09 Nov 2022 11:34:25.916    09 Nov 2022 11:36:50.150      144.23422948    
09 Nov 2022 13:13:10.746    09 Nov 2022 13:15:14.591      123.84415953    
10 Nov 2022 10:49:23.886    10 Nov 2022 10:51:28.573      124.68633398    
10 Nov 2022 12:27:45.236    10 Nov 2022 12:30:16.540      151.30303733    
11 Nov 2022 10:04:27.334    11 Nov 2022 10:05:58.459      91.124641523    
11 Nov 2022 11:42:22.714    11 Nov 2022 11:45:12.268      169.55344628    
12 Nov 2022 10:57:01.946    12 Nov 2022 11:00:03.068      181.12174220    
13 Nov 2022 10:11:42.472    13 Nov 2022 10:14:49.470      186.99748734    
14 Nov 2022 09:26:24.176    14 Nov 2022 09:29:31.678      187.50190870    
15 Nov 2022 08:41:07.163    15 Nov 2022 08:44:09.681      182.51868318    
